time_idx,open_time
83,2025-10-29 06:25:00+00:00
84,2025-10-29 06:26:00+00:00
85,2025-10-29 06:27:00+00:00
86,2025-10-29 06:28:00+00:00
87,2025-10-29 06:29:00+00:00
88,2025-10-29 06:30:00+00:00
89,2025-10-29 06:31:00+00:00
90,2025-10-29 06:32:00+00:00
91,2025-10-29 06:33:00+00:00
92,2025-10-29 06:34:00+00:00
93,2025-10-29 06:35:00+00:00
94,2025-10-29 06:36:00+00:00
95,2025-10-29 06:37:00+00:00
96,2025-10-29 06:38:00+00:00
97,2025-10-29 06:39:00+00:00
98,2025-10-29 06:40:00+00:00
99,2025-10-29 06:41:00+00:00
100,2025-10-29 06:42:00+00:00
101,2025-10-29 06:43:00+00:00
102,2025-10-29 06:44:00+00:00
103,2025-10-29 06:45:00+00:00
104,2025-10-29 06:46:00+00:00
105,2025-10-29 06:47:00+00:00
106,2025-10-29 06:48:00+00:00
107,2025-10-29 06:49:00+00:00
108,2025-10-29 06:50:00+00:00
109,2025-10-29 06:51:00+00:00
110,2025-10-29 06:52:00+00:00
111,2025-10-29 06:53:00+00:00
112,2025-10-29 06:54:00+00:00
113,2025-10-29 06:55:00+00:00
114,2025-10-29 06:56:00+00:00
115,2025-10-29 06:57:00+00:00
116,2025-10-29 06:58:00+00:00
117,2025-10-29 06:59:00+00:00
118,2025-10-29 07:00:00+00:00
119,2025-10-29 07:01:00+00:00
120,2025-10-29 07:02:00+00:00
121,2025-10-29 07:03:00+00:00
122,2025-10-29 07:04:00+00:00
123,2025-10-29 07:05:00+00:00
124,2025-10-29 07:06:00+00:00
125,2025-10-29 07:07:00+00:00
126,2025-10-29 07:08:00+00:00
127,2025-10-29 07:09:00+00:00
128,2025-10-29 07:10:00+00:00
129,2025-10-29 07:11:00+00:00
130,2025-10-29 07:12:00+00:00
131,2025-10-29 07:13:00+00:00
132,2025-10-29 07:14:00+00:00
133,2025-10-29 07:15:00+00:00
134,2025-10-29 07:16:00+00:00
135,2025-10-29 07:17:00+00:00
136,2025-10-29 07:18:00+00:00
137,2025-10-29 07:19:00+00:00
138,2025-10-29 07:20:00+00:00
139,2025-10-29 07:21:00+00:00
140,2025-10-29 07:22:00+00:00
141,2025-10-29 07:23:00+00:00
142,2025-10-29 07:24:00+00:00
143,2025-10-29 07:25:00+00:00
144,2025-10-29 07:26:00+00:00
145,2025-10-29 07:27:00+00:00
146,2025-10-29 07:28:00+00:00
147,2025-10-29 07:29:00+00:00
148,2025-10-29 07:30:00+00:00
149,2025-10-29 07:31:00+00:00
150,2025-10-29 07:32:00+00:00
151,2025-10-29 07:33:00+00:00
152,2025-10-29 07:34:00+00:00
153,2025-10-29 07:35:00+00:00
154,2025-10-29 07:36:00+00:00
155,2025-10-29 07:37:00+00:00
156,2025-10-29 07:38:00+00:00
157,2025-10-29 07:39:00+00:00
158,2025-10-29 07:40:00+00:00
159,2025-10-29 07:41:00+00:00
160,2025-10-29 07:42:00+00:00
161,2025-10-29 07:43:00+00:00
162,2025-10-29 07:44:00+00:00
163,2025-10-29 07:45:00+00:00
164,2025-10-29 07:46:00+00:00
165,2025-10-29 07:47:00+00:00
166,2025-10-29 07:48:00+00:00
167,2025-10-29 07:49:00+00:00
168,2025-10-29 07:50:00+00:00
169,2025-10-29 07:51:00+00:00
170,2025-10-29 07:52:00+00:00
171,2025-10-29 07:53:00+00:00
172,2025-10-29 07:54:00+00:00
173,2025-10-29 07:55:00+00:00
174,2025-10-29 07:56:00+00:00
175,2025-10-29 07:57:00+00:00
176,2025-10-29 07:58:00+00:00
177,2025-10-29 07:59:00+00:00
178,2025-10-29 08:00:00+00:00
179,2025-10-29 08:01:00+00:00
180,2025-10-29 08:02:00+00:00
181,2025-10-29 08:03:00+00:00
182,2025-10-29 08:04:00+00:00
183,2025-10-29 08:05:00+00:00
184,2025-10-29 08:06:00+00:00
185,2025-10-29 08:07:00+00:00
186,2025-10-29 08:08:00+00:00
187,2025-10-29 08:09:00+00:00
188,2025-10-29 08:10:00+00:00
189,2025-10-29 08:11:00+00:00
190,2025-10-29 08:12:00+00:00
191,2025-10-29 08:13:00+00:00
192,2025-10-29 08:14:00+00:00
193,2025-10-29 08:15:00+00:00
194,2025-10-29 08:16:00+00:00
195,2025-10-29 08:17:00+00:00
196,2025-10-29 08:18:00+00:00
197,2025-10-29 08:19:00+00:00
198,2025-10-29 08:20:00+00:00
199,2025-10-29 08:21:00+00:00
200,2025-10-29 08:22:00+00:00
201,2025-10-29 08:23:00+00:00
202,2025-10-29 08:24:00+00:00
203,2025-10-29 08:25:00+00:00
204,2025-10-29 08:26:00+00:00
205,2025-10-29 08:27:00+00:00
206,2025-10-29 08:28:00+00:00
207,2025-10-29 08:29:00+00:00
208,2025-10-29 08:30:00+00:00
209,2025-10-29 08:31:00+00:00
210,2025-10-29 08:32:00+00:00
211,2025-10-29 08:33:00+00:00
212,2025-10-29 08:34:00+00:00
213,2025-10-29 08:35:00+00:00
214,2025-10-29 08:36:00+00:00
215,2025-10-29 08:37:00+00:00
216,2025-10-29 08:38:00+00:00
217,2025-10-29 08:39:00+00:00
218,2025-10-29 08:40:00+00:00
219,2025-10-29 08:41:00+00:00
220,2025-10-29 08:42:00+00:00
221,2025-10-29 08:43:00+00:00
222,2025-10-29 08:44:00+00:00
223,2025-10-29 08:45:00+00:00
224,2025-10-29 08:46:00+00:00
225,2025-10-29 08:47:00+00:00
226,2025-10-29 08:48:00+00:00
227,2025-10-29 08:49:00+00:00
228,2025-10-29 08:50:00+00:00
229,2025-10-29 08:51:00+00:00
230,2025-10-29 08:52:00+00:00
231,2025-10-29 08:53:00+00:00
232,2025-10-29 08:54:00+00:00
233,2025-10-29 08:55:00+00:00
234,2025-10-29 08:56:00+00:00
235,2025-10-29 08:57:00+00:00
236,2025-10-29 08:58:00+00:00
237,2025-10-29 08:59:00+00:00
238,2025-10-29 09:00:00+00:00
239,2025-10-29 09:01:00+00:00
240,2025-10-29 09:02:00+00:00
241,2025-10-29 09:03:00+00:00
242,2025-10-29 09:04:00+00:00
243,2025-10-29 09:05:00+00:00
244,2025-10-29 09:06:00+00:00
245,2025-10-29 09:07:00+00:00
246,2025-10-29 09:08:00+00:00
247,2025-10-29 09:09:00+00:00
248,2025-10-29 09:10:00+00:00
249,2025-10-29 09:11:00+00:00
250,2025-10-29 09:12:00+00:00
251,2025-10-29 09:13:00+00:00
252,2025-10-29 09:14:00+00:00
253,2025-10-29 09:15:00+00:00
254,2025-10-29 09:16:00+00:00
255,2025-10-29 09:17:00+00:00
256,2025-10-29 09:18:00+00:00
257,2025-10-29 09:19:00+00:00
258,2025-10-29 09:20:00+00:00
259,2025-10-29 09:21:00+00:00
260,2025-10-29 09:22:00+00:00
261,2025-10-29 09:23:00+00:00
262,2025-10-29 09:24:00+00:00
263,2025-10-29 09:25:00+00:00
264,2025-10-29 09:26:00+00:00
265,2025-10-29 09:27:00+00:00
266,2025-10-29 09:28:00+00:00
267,2025-10-29 09:29:00+00:00
268,2025-10-29 09:30:00+00:00
269,2025-10-29 09:31:00+00:00
270,2025-10-29 09:32:00+00:00
271,2025-10-29 09:33:00+00:00
272,2025-10-29 09:34:00+00:00
273,2025-10-29 09:35:00+00:00
274,2025-10-29 09:36:00+00:00
275,2025-10-29 09:37:00+00:00
276,2025-10-29 09:38:00+00:00
277,2025-10-29 09:39:00+00:00
278,2025-10-29 09:40:00+00:00
279,2025-10-29 09:41:00+00:00
280,2025-10-29 09:42:00+00:00
281,2025-10-29 09:43:00+00:00
282,2025-10-29 09:44:00+00:00
283,2025-10-29 09:45:00+00:00
284,2025-10-29 09:46:00+00:00
285,2025-10-29 09:47:00+00:00
286,2025-10-29 09:48:00+00:00
287,2025-10-29 09:49:00+00:00
288,2025-10-29 09:50:00+00:00
289,2025-10-29 09:51:00+00:00
290,2025-10-29 09:52:00+00:00
291,2025-10-29 09:53:00+00:00
292,2025-10-29 09:54:00+00:00
293,2025-10-29 09:55:00+00:00
294,2025-10-29 09:56:00+00:00
295,2025-10-29 09:57:00+00:00
296,2025-10-29 09:58:00+00:00
297,2025-10-29 09:59:00+00:00
298,2025-10-29 10:00:00+00:00
299,2025-10-29 10:01:00+00:00
300,2025-10-29 10:02:00+00:00
301,2025-10-29 10:03:00+00:00
302,2025-10-29 10:04:00+00:00
303,2025-10-29 10:05:00+00:00
304,2025-10-29 10:06:00+00:00
305,2025-10-29 10:07:00+00:00
306,2025-10-29 10:08:00+00:00
307,2025-10-29 10:09:00+00:00
308,2025-10-29 10:10:00+00:00
309,2025-10-29 10:11:00+00:00
310,2025-10-29 10:12:00+00:00
311,2025-10-29 10:13:00+00:00
312,2025-10-29 10:14:00+00:00
313,2025-10-29 10:15:00+00:00
314,2025-10-29 10:16:00+00:00
315,2025-10-29 10:17:00+00:00
316,2025-10-29 10:18:00+00:00
317,2025-10-29 10:19:00+00:00
318,2025-10-29 10:20:00+00:00
319,2025-10-29 10:21:00+00:00
320,2025-10-29 10:22:00+00:00
321,2025-10-29 10:23:00+00:00
322,2025-10-29 10:24:00+00:00
323,2025-10-29 10:25:00+00:00
324,2025-10-29 10:26:00+00:00
325,2025-10-29 10:27:00+00:00
326,2025-10-29 10:28:00+00:00
327,2025-10-29 10:29:00+00:00
328,2025-10-29 10:30:00+00:00
329,2025-10-29 10:31:00+00:00
330,2025-10-29 10:32:00+00:00
331,2025-10-29 10:33:00+00:00
332,2025-10-29 10:34:00+00:00
333,2025-10-29 10:35:00+00:00
334,2025-10-29 10:36:00+00:00
335,2025-10-29 10:37:00+00:00
336,2025-10-29 10:38:00+00:00
337,2025-10-29 10:39:00+00:00
338,2025-10-29 10:40:00+00:00
339,2025-10-29 10:41:00+00:00
340,2025-10-29 10:42:00+00:00
341,2025-10-29 10:43:00+00:00
342,2025-10-29 10:44:00+00:00
343,2025-10-29 10:45:00+00:00
344,2025-10-29 10:46:00+00:00
345,2025-10-29 10:47:00+00:00
346,2025-10-29 10:48:00+00:00
347,2025-10-29 10:49:00+00:00
348,2025-10-29 10:50:00+00:00
349,2025-10-29 10:51:00+00:00
350,2025-10-29 10:52:00+00:00
351,2025-10-29 10:53:00+00:00
352,2025-10-29 10:54:00+00:00
353,2025-10-29 10:55:00+00:00
354,2025-10-29 10:56:00+00:00
355,2025-10-29 10:57:00+00:00
356,2025-10-29 10:58:00+00:00
357,2025-10-29 10:59:00+00:00
358,2025-10-29 11:00:00+00:00
359,2025-10-29 11:01:00+00:00
360,2025-10-29 11:02:00+00:00
361,2025-10-29 11:03:00+00:00
362,2025-10-29 11:04:00+00:00
363,2025-10-29 11:05:00+00:00
364,2025-10-29 11:06:00+00:00
365,2025-10-29 11:07:00+00:00
366,2025-10-29 11:08:00+00:00
367,2025-10-29 11:09:00+00:00
368,2025-10-29 11:10:00+00:00
369,2025-10-29 11:11:00+00:00
370,2025-10-29 11:12:00+00:00
371,2025-10-29 11:13:00+00:00
372,2025-10-29 11:14:00+00:00
373,2025-10-29 11:15:00+00:00
374,2025-10-29 11:16:00+00:00
375,2025-10-29 11:17:00+00:00
376,2025-10-29 11:18:00+00:00
377,2025-10-29 11:19:00+00:00
378,2025-10-29 11:20:00+00:00
379,2025-10-29 11:21:00+00:00
380,2025-10-29 11:22:00+00:00
381,2025-10-29 11:23:00+00:00
382,2025-10-29 11:24:00+00:00
383,2025-10-29 11:25:00+00:00
384,2025-10-29 11:26:00+00:00
385,2025-10-29 11:27:00+00:00
386,2025-10-29 11:28:00+00:00
387,2025-10-29 11:29:00+00:00
388,2025-10-29 11:30:00+00:00
389,2025-10-29 11:31:00+00:00
390,2025-10-29 11:32:00+00:00
391,2025-10-29 11:33:00+00:00
392,2025-10-29 11:34:00+00:00
393,2025-10-29 11:35:00+00:00
394,2025-10-29 11:36:00+00:00
395,2025-10-29 11:37:00+00:00
396,2025-10-29 11:38:00+00:00
397,2025-10-29 11:39:00+00:00
398,2025-10-29 11:40:00+00:00
399,2025-10-29 11:41:00+00:00
400,2025-10-29 11:42:00+00:00
401,2025-10-29 11:43:00+00:00
402,2025-10-29 11:44:00+00:00
403,2025-10-29 11:45:00+00:00
404,2025-10-29 11:46:00+00:00
405,2025-10-29 11:47:00+00:00
406,2025-10-29 11:48:00+00:00
407,2025-10-29 11:49:00+00:00
408,2025-10-29 11:50:00+00:00
409,2025-10-29 11:51:00+00:00
410,2025-10-29 11:52:00+00:00
411,2025-10-29 11:53:00+00:00
412,2025-10-29 11:54:00+00:00
413,2025-10-29 11:55:00+00:00
414,2025-10-29 11:56:00+00:00
415,2025-10-29 11:57:00+00:00
416,2025-10-29 11:58:00+00:00
417,2025-10-29 11:59:00+00:00
418,2025-10-29 12:00:00+00:00
419,2025-10-29 12:01:00+00:00
420,2025-10-29 12:02:00+00:00
421,2025-10-29 12:03:00+00:00
422,2025-10-29 12:04:00+00:00
423,2025-10-29 12:05:00+00:00
424,2025-10-29 12:06:00+00:00
425,2025-10-29 12:07:00+00:00
426,2025-10-29 12:08:00+00:00
427,2025-10-29 12:09:00+00:00
428,2025-10-29 12:10:00+00:00
429,2025-10-29 12:11:00+00:00
430,2025-10-29 12:12:00+00:00
431,2025-10-29 12:13:00+00:00
432,2025-10-29 12:14:00+00:00
433,2025-10-29 12:15:00+00:00
434,2025-10-29 12:16:00+00:00
435,2025-10-29 12:17:00+00:00
436,2025-10-29 12:18:00+00:00
437,2025-10-29 12:19:00+00:00
438,2025-10-29 12:20:00+00:00
439,2025-10-29 12:21:00+00:00
440,2025-10-29 12:22:00+00:00
441,2025-10-29 12:23:00+00:00
442,2025-10-29 12:24:00+00:00
443,2025-10-29 12:25:00+00:00
444,2025-10-29 12:26:00+00:00
445,2025-10-29 12:27:00+00:00
446,2025-10-29 12:28:00+00:00
447,2025-10-29 12:29:00+00:00
448,2025-10-29 12:30:00+00:00
449,2025-10-29 12:31:00+00:00
450,2025-10-29 12:32:00+00:00
451,2025-10-29 12:33:00+00:00
452,2025-10-29 12:34:00+00:00
453,2025-10-29 12:35:00+00:00
454,2025-10-29 12:36:00+00:00
455,2025-10-29 12:37:00+00:00
456,2025-10-29 12:38:00+00:00
457,2025-10-29 12:39:00+00:00
458,2025-10-29 12:40:00+00:00
459,2025-10-29 12:41:00+00:00
460,2025-10-29 12:42:00+00:00
461,2025-10-29 12:43:00+00:00
462,2025-10-29 12:44:00+00:00
463,2025-10-29 12:45:00+00:00
464,2025-10-29 12:46:00+00:00
465,2025-10-29 12:47:00+00:00
466,2025-10-29 12:48:00+00:00
467,2025-10-29 12:49:00+00:00
468,2025-10-29 12:50:00+00:00
469,2025-10-29 12:51:00+00:00
470,2025-10-29 12:52:00+00:00
471,2025-10-29 12:53:00+00:00
472,2025-10-29 12:54:00+00:00
473,2025-10-29 12:55:00+00:00
474,2025-10-29 12:56:00+00:00
475,2025-10-29 12:57:00+00:00
476,2025-10-29 12:58:00+00:00
477,2025-10-29 12:59:00+00:00
478,2025-10-29 13:00:00+00:00
479,2025-10-29 13:01:00+00:00
480,2025-10-29 13:02:00+00:00
481,2025-10-29 13:03:00+00:00
482,2025-10-29 13:04:00+00:00
483,2025-10-29 13:05:00+00:00
484,2025-10-29 13:06:00+00:00
485,2025-10-29 13:07:00+00:00
486,2025-10-29 13:08:00+00:00
487,2025-10-29 13:09:00+00:00
488,2025-10-29 13:10:00+00:00
489,2025-10-29 13:11:00+00:00
490,2025-10-29 13:12:00+00:00
491,2025-10-29 13:13:00+00:00
492,2025-10-29 13:14:00+00:00
493,2025-10-29 13:15:00+00:00
494,2025-10-29 13:16:00+00:00
495,2025-10-29 13:17:00+00:00
496,2025-10-29 13:18:00+00:00
497,2025-10-29 13:19:00+00:00
498,2025-10-29 13:20:00+00:00
499,2025-10-29 13:21:00+00:00
500,2025-10-29 13:22:00+00:00
501,2025-10-29 13:23:00+00:00
502,2025-10-29 13:24:00+00:00
503,2025-10-29 13:25:00+00:00
504,2025-10-29 13:26:00+00:00
505,2025-10-29 13:27:00+00:00
506,2025-10-29 13:28:00+00:00
507,2025-10-29 13:29:00+00:00
508,2025-10-29 13:30:00+00:00
509,2025-10-29 13:31:00+00:00
510,2025-10-29 13:32:00+00:00
511,2025-10-29 13:33:00+00:00
512,2025-10-29 13:34:00+00:00
513,2025-10-29 13:35:00+00:00
514,2025-10-29 13:36:00+00:00
515,2025-10-29 13:37:00+00:00
516,2025-10-29 13:38:00+00:00
517,2025-10-29 13:39:00+00:00
518,2025-10-29 13:40:00+00:00
519,2025-10-29 13:41:00+00:00
520,2025-10-29 13:42:00+00:00
521,2025-10-29 13:43:00+00:00
522,2025-10-29 13:44:00+00:00
523,2025-10-29 13:45:00+00:00
524,2025-10-29 13:46:00+00:00
525,2025-10-29 13:47:00+00:00
526,2025-10-29 13:48:00+00:00
527,2025-10-29 13:49:00+00:00
528,2025-10-29 13:50:00+00:00
529,2025-10-29 13:51:00+00:00
530,2025-10-29 13:52:00+00:00
531,2025-10-29 13:53:00+00:00
532,2025-10-29 13:54:00+00:00
533,2025-10-29 13:55:00+00:00
534,2025-10-29 13:56:00+00:00
535,2025-10-29 13:57:00+00:00
536,2025-10-29 13:58:00+00:00
537,2025-10-29 13:59:00+00:00
538,2025-10-29 14:00:00+00:00
539,2025-10-29 14:01:00+00:00
540,2025-10-29 14:02:00+00:00
541,2025-10-29 14:03:00+00:00
542,2025-10-29 14:04:00+00:00
543,2025-10-29 14:05:00+00:00
544,2025-10-29 14:06:00+00:00
545,2025-10-29 14:07:00+00:00
546,2025-10-29 14:08:00+00:00
547,2025-10-29 14:09:00+00:00
548,2025-10-29 14:10:00+00:00
549,2025-10-29 14:11:00+00:00
550,2025-10-29 14:12:00+00:00
551,2025-10-29 14:13:00+00:00
552,2025-10-29 14:14:00+00:00
553,2025-10-29 14:15:00+00:00
554,2025-10-29 14:16:00+00:00
555,2025-10-29 14:17:00+00:00
556,2025-10-29 14:18:00+00:00
557,2025-10-29 14:19:00+00:00
558,2025-10-29 14:20:00+00:00
559,2025-10-29 14:21:00+00:00
560,2025-10-29 14:22:00+00:00
561,2025-10-29 14:23:00+00:00
562,2025-10-29 14:24:00+00:00
563,2025-10-29 14:25:00+00:00
564,2025-10-29 14:26:00+00:00
565,2025-10-29 14:27:00+00:00
566,2025-10-29 14:28:00+00:00
567,2025-10-29 14:29:00+00:00
568,2025-10-29 14:30:00+00:00
569,2025-10-29 14:31:00+00:00
570,2025-10-29 14:32:00+00:00
571,2025-10-29 14:33:00+00:00
572,2025-10-29 14:34:00+00:00
573,2025-10-29 14:35:00+00:00
574,2025-10-29 14:36:00+00:00
575,2025-10-29 14:37:00+00:00
576,2025-10-29 14:38:00+00:00
577,2025-10-29 14:39:00+00:00
578,2025-10-29 14:40:00+00:00
579,2025-10-29 14:41:00+00:00
580,2025-10-29 14:42:00+00:00
581,2025-10-29 14:43:00+00:00
582,2025-10-29 14:44:00+00:00
583,2025-10-29 14:45:00+00:00
584,2025-10-29 14:46:00+00:00
585,2025-10-29 14:47:00+00:00
586,2025-10-29 14:48:00+00:00
587,2025-10-29 14:49:00+00:00
588,2025-10-29 14:50:00+00:00
589,2025-10-29 14:51:00+00:00
590,2025-10-29 14:52:00+00:00
591,2025-10-29 14:53:00+00:00
592,2025-10-29 14:54:00+00:00
593,2025-10-29 14:55:00+00:00
594,2025-10-29 14:56:00+00:00
595,2025-10-29 14:57:00+00:00
596,2025-10-29 14:58:00+00:00
597,2025-10-29 14:59:00+00:00
598,2025-10-29 15:00:00+00:00
599,2025-10-29 15:01:00+00:00
600,2025-10-29 15:02:00+00:00
601,2025-10-29 15:03:00+00:00
602,2025-10-29 15:04:00+00:00
603,2025-10-29 15:05:00+00:00
604,2025-10-29 15:06:00+00:00
605,2025-10-29 15:07:00+00:00
606,2025-10-29 15:08:00+00:00
607,2025-10-29 15:09:00+00:00
608,2025-10-29 15:10:00+00:00
609,2025-10-29 15:11:00+00:00
610,2025-10-29 15:12:00+00:00
611,2025-10-29 15:13:00+00:00
612,2025-10-29 15:14:00+00:00
613,2025-10-29 15:15:00+00:00
614,2025-10-29 15:16:00+00:00
615,2025-10-29 15:17:00+00:00
616,2025-10-29 15:18:00+00:00
617,2025-10-29 15:19:00+00:00
618,2025-10-29 15:20:00+00:00
619,2025-10-29 15:21:00+00:00
620,2025-10-29 15:22:00+00:00
621,2025-10-29 15:23:00+00:00
622,2025-10-29 15:24:00+00:00
623,2025-10-29 15:25:00+00:00
624,2025-10-29 15:26:00+00:00
625,2025-10-29 15:27:00+00:00
626,2025-10-29 15:28:00+00:00
627,2025-10-29 15:29:00+00:00
628,2025-10-29 15:30:00+00:00
629,2025-10-29 15:31:00+00:00
630,2025-10-29 15:32:00+00:00
631,2025-10-29 15:33:00+00:00
632,2025-10-29 15:34:00+00:00
633,2025-10-29 15:35:00+00:00
634,2025-10-29 15:36:00+00:00
635,2025-10-29 15:37:00+00:00
636,2025-10-29 15:38:00+00:00
637,2025-10-29 15:39:00+00:00
638,2025-10-29 15:40:00+00:00
639,2025-10-29 15:41:00+00:00
640,2025-10-29 15:42:00+00:00
641,2025-10-29 15:43:00+00:00
642,2025-10-29 15:44:00+00:00
643,2025-10-29 15:45:00+00:00
644,2025-10-29 15:46:00+00:00
645,2025-10-29 15:47:00+00:00
646,2025-10-29 15:48:00+00:00
647,2025-10-29 15:49:00+00:00
648,2025-10-29 15:50:00+00:00
649,2025-10-29 15:51:00+00:00
650,2025-10-29 15:52:00+00:00
651,2025-10-29 15:53:00+00:00
652,2025-10-29 15:54:00+00:00
653,2025-10-29 15:55:00+00:00
654,2025-10-29 15:56:00+00:00
655,2025-10-29 15:57:00+00:00
656,2025-10-29 15:58:00+00:00
657,2025-10-29 15:59:00+00:00
658,2025-10-29 16:00:00+00:00
659,2025-10-29 16:01:00+00:00
660,2025-10-29 16:02:00+00:00
661,2025-10-29 16:03:00+00:00
662,2025-10-29 16:04:00+00:00
663,2025-10-29 16:05:00+00:00
664,2025-10-29 16:06:00+00:00
665,2025-10-29 16:07:00+00:00
666,2025-10-29 16:08:00+00:00
667,2025-10-29 16:09:00+00:00
668,2025-10-29 16:10:00+00:00
669,2025-10-29 16:11:00+00:00
670,2025-10-29 16:12:00+00:00
671,2025-10-29 16:13:00+00:00
672,2025-10-29 16:14:00+00:00
673,2025-10-29 16:15:00+00:00
674,2025-10-29 16:16:00+00:00
675,2025-10-29 16:17:00+00:00
676,2025-10-29 16:18:00+00:00
677,2025-10-29 16:19:00+00:00
678,2025-10-29 16:20:00+00:00
679,2025-10-29 16:21:00+00:00
680,2025-10-29 16:22:00+00:00
681,2025-10-29 16:23:00+00:00
682,2025-10-29 16:24:00+00:00
683,2025-10-29 16:25:00+00:00
684,2025-10-29 16:26:00+00:00
685,2025-10-29 16:27:00+00:00
686,2025-10-29 16:28:00+00:00
687,2025-10-29 16:29:00+00:00
688,2025-10-29 16:30:00+00:00
689,2025-10-29 16:31:00+00:00
690,2025-10-29 16:32:00+00:00
691,2025-10-29 16:33:00+00:00
692,2025-10-29 16:34:00+00:00
693,2025-10-29 16:35:00+00:00
694,2025-10-29 16:36:00+00:00
695,2025-10-29 16:37:00+00:00
696,2025-10-29 16:38:00+00:00
697,2025-10-29 16:39:00+00:00
698,2025-10-29 16:40:00+00:00
699,2025-10-29 16:41:00+00:00
700,2025-10-29 16:42:00+00:00
701,2025-10-29 16:43:00+00:00
702,2025-10-29 16:44:00+00:00
703,2025-10-29 16:45:00+00:00
704,2025-10-29 16:46:00+00:00
705,2025-10-29 16:47:00+00:00
706,2025-10-29 16:48:00+00:00
707,2025-10-29 16:49:00+00:00
708,2025-10-29 16:50:00+00:00
709,2025-10-29 16:51:00+00:00
710,2025-10-29 16:52:00+00:00
711,2025-10-29 16:53:00+00:00
712,2025-10-29 16:54:00+00:00
713,2025-10-29 16:55:00+00:00
714,2025-10-29 16:56:00+00:00
715,2025-10-29 16:57:00+00:00
716,2025-10-29 16:58:00+00:00
717,2025-10-29 16:59:00+00:00
718,2025-10-29 17:00:00+00:00
719,2025-10-29 17:01:00+00:00
720,2025-10-29 17:02:00+00:00
721,2025-10-29 17:03:00+00:00
722,2025-10-29 17:04:00+00:00
723,2025-10-29 17:05:00+00:00
724,2025-10-29 17:06:00+00:00
725,2025-10-29 17:07:00+00:00
726,2025-10-29 17:08:00+00:00
727,2025-10-29 17:09:00+00:00
728,2025-10-29 17:10:00+00:00
729,2025-10-29 17:11:00+00:00
730,2025-10-29 17:12:00+00:00
731,2025-10-29 17:13:00+00:00
732,2025-10-29 17:14:00+00:00
733,2025-10-29 17:15:00+00:00
734,2025-10-29 17:16:00+00:00
735,2025-10-29 17:17:00+00:00
736,2025-10-29 17:18:00+00:00
737,2025-10-29 17:19:00+00:00
738,2025-10-29 17:20:00+00:00
739,2025-10-29 17:21:00+00:00
740,2025-10-29 17:22:00+00:00
741,2025-10-29 17:23:00+00:00
742,2025-10-29 17:24:00+00:00
743,2025-10-29 17:25:00+00:00
744,2025-10-29 17:26:00+00:00
745,2025-10-29 17:27:00+00:00
746,2025-10-29 17:28:00+00:00
747,2025-10-29 17:29:00+00:00
748,2025-10-29 17:30:00+00:00
749,2025-10-29 17:31:00+00:00
750,2025-10-29 17:32:00+00:00
751,2025-10-29 17:33:00+00:00
752,2025-10-29 17:34:00+00:00
753,2025-10-29 17:35:00+00:00
754,2025-10-29 17:36:00+00:00
755,2025-10-29 17:37:00+00:00
756,2025-10-29 17:38:00+00:00
757,2025-10-29 17:39:00+00:00
758,2025-10-29 17:40:00+00:00
759,2025-10-29 17:41:00+00:00
760,2025-10-29 17:42:00+00:00
761,2025-10-29 17:43:00+00:00
762,2025-10-29 17:44:00+00:00
763,2025-10-29 17:45:00+00:00
764,2025-10-29 17:46:00+00:00
765,2025-10-29 17:47:00+00:00
766,2025-10-29 17:48:00+00:00
767,2025-10-29 17:49:00+00:00
768,2025-10-29 17:50:00+00:00
769,2025-10-29 17:51:00+00:00
770,2025-10-29 17:52:00+00:00
771,2025-10-29 17:53:00+00:00
772,2025-10-29 17:54:00+00:00
773,2025-10-29 17:55:00+00:00
774,2025-10-29 17:56:00+00:00
775,2025-10-29 17:57:00+00:00
776,2025-10-29 17:58:00+00:00
777,2025-10-29 17:59:00+00:00
778,2025-10-29 18:00:00+00:00
779,2025-10-29 18:01:00+00:00
780,2025-10-29 18:02:00+00:00
781,2025-10-29 18:03:00+00:00
782,2025-10-29 18:04:00+00:00
783,2025-10-29 18:05:00+00:00
784,2025-10-29 18:06:00+00:00
785,2025-10-29 18:07:00+00:00
786,2025-10-29 18:08:00+00:00
787,2025-10-29 18:09:00+00:00
788,2025-10-29 18:10:00+00:00
789,2025-10-29 18:11:00+00:00
790,2025-10-29 18:12:00+00:00
791,2025-10-29 18:13:00+00:00
792,2025-10-29 18:14:00+00:00
793,2025-10-29 18:15:00+00:00
794,2025-10-29 18:16:00+00:00
795,2025-10-29 18:17:00+00:00
796,2025-10-29 18:18:00+00:00
797,2025-10-29 18:19:00+00:00
798,2025-10-29 18:20:00+00:00
799,2025-10-29 18:21:00+00:00
800,2025-10-29 18:22:00+00:00
801,2025-10-29 18:23:00+00:00
802,2025-10-29 18:24:00+00:00
803,2025-10-29 18:25:00+00:00
804,2025-10-29 18:26:00+00:00
805,2025-10-29 18:27:00+00:00
806,2025-10-29 18:28:00+00:00
807,2025-10-29 18:29:00+00:00
808,2025-10-29 18:30:00+00:00
809,2025-10-29 18:31:00+00:00
810,2025-10-29 18:32:00+00:00
811,2025-10-29 18:33:00+00:00
812,2025-10-29 18:34:00+00:00
813,2025-10-29 18:35:00+00:00
814,2025-10-29 18:36:00+00:00
815,2025-10-29 18:37:00+00:00
816,2025-10-29 18:38:00+00:00
817,2025-10-29 18:39:00+00:00
818,2025-10-29 18:40:00+00:00
